code,name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,
500267,MAJESAUT,X,137.00,137.00,132.25,136.20,1390,1.87,66,
505854,TRF,B,158.80,161.65,157.35,158.95,1180,1.86,99,
502865,FORBESCO,B,644.85,644.85,619.25,628.25,296,1.86,62,
538569,TRIVENIENT,X,2.01,2.01,1.90,1.98,94855,1.86,211,
533189,GOENKA,Z,0.95,1.00,0.93,0.96,193506,1.86,48,
533644,UJAAS,T,2.20,2.24,2.20,2.20,84606,1.86,183,
507645,POLSON,X,9800.00,10000.00,9501.65,9720.00,19,1.85,12,
511000,MADHUSE,X,12.66,12.67,12.65,12.67,14609,1.85,55,
532404,7TEC,X,39.80,40.50,39.05,39.80,4665,1.85,90,
530699,RAJRAYON,T,82.62,82.62,82.62,82.62,2240,1.85,23,
531952,RIBATEX,X,34.80,34.80,33.22,33.75,5495,1.84,79,
511764,AASTAFIN,X,29.98,29.98,27.51,27.75,6574,1.84,20,
500319,INDSUCR,X,55.80,57.50,55.80,56.99,3266,1.84,42,
541972,SETFSN50,A,484.90,484.90,484.00,484.25,380,1.84,12,
524576,VIVIDIND,X,21.25,21.50,20.30,20.93,8873,1.83,71,
524709,NACLIND,B,84.55,85.51,84.55,84.61,2147,1.82,41,
531349,PANACEABIO,B,121.05,122.80,119.85,120.85,1503,1.82,73,
511066,SAKTHIFIN,X,29.50,32.85,28.70,30.95,5624,1.81,41,
521137,EUREKAI,X,6.33,6.33,6.33,6.33,28603,1.81,69,
532853,ASAHISONG,B,191.75,191.95,187.75,191.35,952,1.80,106,
505216,ALFREDHE,X,680.00,685.00,674.00,685.00,263,1.79,18,
531358,CHOICEIN,B,259.25,260.00,255.80,256.75,699,1.79,37,
541276,HARDWYN,B,291.70,295.05,283.00,289.95,623,1.79,112,
532974,BIRLAMONEY,B,52.55,53.90,51.70,53.90,3347,1.78,121,
505681,BIMETAL,X,409.85,409.90,392.30,402.80,447,1.77,23,
500264,MAFATIND,X,45.10,46.95,45.10,46.75,3831,1.77,53,
590025,GINNIFILA,B,21.10,22.87,21.10,22.80,7829,1.76,105,
505712,HIMTEK,X,79.85,81.49,78.20,80.59,2214,1.75,27,
526481,PHOENXINTL,XT,22.60,23.72,22.60,22.60,7707,1.75,24,
538685,SHEMAROO,B,113.05,121.00,113.05,121.00,1467,1.75,77,
526423,KRITIIND,B,96.60,100.23,96.60,97.77,1783,1.74,80,
540492,STARLENT,B,119.05,119.30,112.05,119.20,1520,1.74,80,
540686,SMRUTHIORG,X,125.95,125.95,120.55,125.00,1418,1.74,44,
532369,RAMCOIND,B,135.15,138.90,135.15,137.85,1258,1.73,104,
519331,VSFPROJ,X,46.90,47.40,44.85,46.90,3788,1.73,25,
523019,BNRSEC,X,34.00,34.90,33.43,34.90,5070,1.73,44,
540782,SBRANDS,M,27.95,29.64,27.95,28.97,6000,1.73,5,
512381,STARTECK,B,132.05,134.40,130.60,134.05,1298,1.72,353,
500464,UCALFUEL,B,115.60,118.00,115.25,115.90,1480,1.72,90,
523574,FEL,Z,1.05,1.13,1.05,1.13,154971,1.72,137,
540715,SAGAR,M,57.55,57.55,57.55,57.55,3000,1.72,1,
543594,DPL,M,14.00,14.50,14.00,14.50,12000,1.72,4,
506579,ORIENTCQ,B,664.15,666.95,660.00,664.35,258,1.71,58,
543531,TIERRA,B,134.00,134.00,117.35,122.50,1286,1.71,18,
532764,GEECEE,B,137.25,142.75,137.25,139.35,1219,1.71,98,
533239,PRAKASHSTL,B,4.21,4.39,4.21,4.38,39796,1.71,77,
504084,KAYCEEI,X,6910.20,7209.95,6910.20,7000.10,24,1.70,8,
504341,RELTD,X,46.00,48.98,45.50,47.00,3644,1.70,51,
509557,GARFIBRES,A,2950.55,2954.85,2926.35,2953.30,58,1.70,43,
531909,CROISSANCE,X,7.99,7.99,7.50,7.75,21963,1.70,83,
531978,AMBIKCO,B,1425.00,1478.00,1425.00,1458.20,116,1.69,49,
532893,VTMLTD,X,48.25,49.30,48.25,49.30,3437,1.69,18,
514175,VARDMNPOLY,B,20.45,20.50,19.80,20.00,8299,1.68,66,
524037,RAMAPHO,B,194.70,198.90,194.20,197.05,850,1.67,88,
540704,MATRIMONY,B,507.15,525.30,507.15,524.60,320,1.67,83,
543341,SHARPLINE,X,6.75,6.97,6.60,6.94,24573,1.67,107,
511724,BAIDFIN,B,36.55,38.60,36.55,37.02,4459,1.66,110,
540519,MEERA,B,39.05,40.25,39.00,39.78,4256,1.66,20,
505412,WENDT,B,8100.00,8435.90,8100.00,8333.75,20,1.65,20,
524711,VISTAPH,X,9.55,9.55,8.89,8.89,18333,1.64,54,
541974,MANORAMA,B,943.65,964.70,943.65,964.30,172,1.64,70,
530043,ACKNIT,X,135.90,139.00,135.00,136.50,1207,1.63,12,
507621,MLKFOOD,X,624.50,639.90,621.20,622.25,260,1.63,20,
522122,VOITHPAPR,X,1060.00,1074.95,1059.00,1074.95,153,1.63,15,
540727,POOJA,B,34.00,34.44,33.95,34.44,4773,1.63,55,
539011,CHENFERRO,X,165.00,169.00,163.00,166.55,991,1.63,80,
533576,VASWANI,B,21.84,23.20,21.84,22.68,7355,1.63,75,
534598,SEPOWER,B,11.55,13.44,11.32,13.10,12783,1.63,61,
511601,YASHMGM,X,17.25,17.25,16.15,16.51,9679,1.62,60,
509438,BENARAS,X,3280.10,3423.95,3280.10,3415.00,48,1.62,18,
532051,SWELECTES,B,283.90,288.50,283.70,286.80,571,1.62,44,
536672,VCU,X,6.57,6.79,6.57,6.68,24408,1.62,192,
590018,HISARMET,B,135.00,140.20,135.00,138.50,1176,1.62,135,
523207,KOKUYOCMLN,B,70.40,71.00,69.86,71.00,2297,1.61,127,
517421,BUTTERFLY,B,1290.00,1307.50,1285.75,1307.50,125,1.61,61,
500013,ANSALAPI,T,9.64,9.70,9.60,9.66,16720,1.61,48,
533289,KTIL,X,34.45,34.54,31.35,33.02,4704,1.61,38,
539607,BLUECLOUDS,X,24.30,24.30,24.30,24.30,6629,1.61,9,
530401,VINYOFL,XT,80.00,80.00,73.58,73.58,2167,1.60,77,
531996,ODYCORP,X,5.84,6.00,5.50,6.00,28081,1.60,87,
539289,AURUM,B,119.25,121.00,117.65,119.25,1334,1.60,72,
533260,CAREERP,B,168.00,168.00,163.30,164.50,968,1.60,152,
505650,SKYLMILAR,X,11.40,12.40,11.09,11.55,13663,1.59,41,
511760,SEVENHILL,X,0.57,0.58,0.54,0.56,282183,1.59,605,
542667,WORL,B,57.38,57.38,57.38,57.38,2788,1.59,66,
555555,ICICISENSX,A,652.00,657.70,652.00,655.50,243,1.59,41,
543578,OLATECH,M,79.90,79.90,79.90,79.90,2000,1.59,1,
514142,TTL,B,72.40,79.00,72.40,79.00,2076,1.58,95,
517415,LEENEE,X,6.50,6.50,6.06,6.23,25361,1.58,124,
543218,SBGLP,B,214.00,214.00,202.50,206.15,766,1.58,93,
538610,UNISON,XT,23.41,24.49,23.40,23.50,6653,1.57,34,
532722,NITCO,B,22.05,22.50,22.05,22.40,7059,1.57,27,
505744,FMGOETZE,B,303.15,310.10,294.95,305.60,514,1.56,60,
523269,ADVANIHOTR,B,68.15,72.99,68.15,72.65,2212,1.56,75,
524790,EVERESTO,X,101.40,101.40,97.25,100.00,1564,1.56,40,
541418,NGIL,B,53.85,55.55,52.50,55.05,2929,1.56,80,
539287,ORTINLAABS,B,21.10,22.20,21.10,22.20,7097,1.56,276,
539353,SALAUTO,X,245.30,264.90,245.25,259.90,614,1.55,23,
533012,LPDC,B,6.35,6.57,6.25,6.33,24597,1.55,395,
526492,RISHIROOP,X,103.00,106.95,99.70,104.00,1489,1.54,22,
507486,CAPRO,XT,62.35,67.04,60.75,67.04,2313,1.54,6,
505232,VELJAN,X,1234.85,1234.85,1195.00,1195.00,129,1.54,13,
533007,LGBFORGE,B,8.85,9.52,8.85,9.37,16615,1.54,91,
540695,DWL,M,25.09,25.09,22.73,25.00,6300,1.54,19,
511509,VIVOBIOT,X,24.85,25.00,24.00,24.94,6183,1.53,66,
526211,SURJIND,X,112.70,118.90,112.70,116.00,1327,1.53,46,
531417,MEGACOR,X,1.96,1.96,1.83,1.90,82048,1.53,115,
540654,GSTL,B,39.70,41.36,39.00,40.33,3847,1.53,48,
532745,INDICAP,X,28.30,29.05,28.30,29.05,5378,1.53,23,
524808,PHYTO,X,37.25,38.90,37.25,38.69,4007,1.52,38,
523329,ELDEHSG,B,601.80,620.00,587.00,593.65,256,1.52,40,
531878,ANJANIFIN,X,9.58,9.58,8.68,8.68,17072,1.51,58,
511473,INDBANK,B,23.90,24.50,23.55,24.23,6316,1.51,99,
517449,MAGNAELQ,X,296.55,300.10,295.00,300.10,505,1.51,39,
543346,AASHKA,MT,50.45,50.70,50.45,50.70,3000,1.51,3,
541347,PARVATI,X,6.63,6.94,6.33,6.74,22618,1.50,79,
512093,CRANESSOFT,X,3.19,3.39,3.07,3.39,45820,1.49,93,
531569,SANJIVIN,X,35.20,36.70,34.00,36.00,4210,1.49,38,
526608,ELECTHERM,B,57.10,60.00,57.10,60.00,2522,1.48,75,
542231,NILASPACES,B,2.71,2.71,2.48,2.65,56892,1.48,44,
522017,FLUIDOM,X,190.05,200.00,190.05,200.00,736,1.46,36,
500317,OSWALAGRO,B,30.00,30.73,29.70,29.87,4861,1.46,90,
540143,SAGARSOFT,X,140.30,144.55,140.30,141.05,1043,1.46,12,
532880,OMAXE,B,58.25,58.35,57.00,58.20,2541,1.46,62,
501848,GLOBOFFS,X,38.90,39.00,36.95,37.42,3904,1.45,40,
512247,ASHCAP,X,5.25,5.25,5.03,5.10,28696,1.45,106,
513269,MANINDS,B,84.95,86.45,84.55,85.18,1685,1.44,44,
500059,BINANIIND,T,13.90,13.90,13.90,13.90,10429,1.44,15,
531439,GOLDTECH,B,50.50,52.35,49.87,51.30,2848,1.44,106,
543543,BRRL,M,179.70,179.70,179.70,179.70,800,1.43,1,
514034,JBFIND,Z,6.22,6.22,6.21,6.22,22939,1.42,40,
509525,EMPIND,X,648.00,651.00,648.00,650.20,220,1.42,4,
543416,ZODIAC,B,98.05,100.70,96.45,99.75,1437,1.42,157,
543326,ICICIFMCG,B,461.56,464.00,461.56,462.89,309,1.42,35,
513361,ISWL,X,1.72,1.72,1.64,1.69,84520,1.40,189,
516003,DUROPLY,X,129.05,135.95,129.05,130.20,1052,1.40,22,
524336,SHHARICH,X,47.27,47.27,45.20,45.20,3100,1.40,13,
530077,FRSHTRP,X,101.00,102.85,98.35,100.05,1391,1.40,32,
533208,EMAMIPAP,B,112.60,117.40,112.55,116.10,1224,1.40,59,
531041,COMPEAU,X,205.70,214.30,205.00,206.00,677,1.39,26,
523385,NILKAMAL,B,1775.85,1802.80,1775.85,1802.80,78,1.39,45,
520059,MUNJALAU,B,40.95,41.33,39.80,40.50,3448,1.39,87,
500259,LYKALABS,B,113.00,116.95,113.00,115.15,1206,1.39,107,
507759,LIMECHM,X,19.10,21.40,19.10,20.10,7044,1.39,37,
543230,ADVAIT,M,278.15,278.15,278.15,278.15,500,1.39,1,
543744,REXSEAL,M,139.20,139.20,139.20,139.20,1000,1.39,1,
523011,WEIZMANIND,B,95.95,96.65,94.35,95.80,1457,1.38,73,
517562,TRIGYN,B,101.35,104.50,99.10,103.25,1345,1.38,93,
519471,AMBARPIL,XT,306.00,322.50,300.20,320.00,457,1.37,57,
543746,ELIL,M,229.00,229.00,229.00,229.00,600,1.37,1,
532845,TGBHOTELS,B,8.98,9.19,8.78,8.90,15485,1.37,343,
532604,SALSTEEL,B,15.75,17.00,15.75,16.76,8167,1.37,106,
538837,JSTL,X,50.00,51.99,50.00,50.00,2703,1.37,30,
531156,ALFAVIO,X,11.20,11.20,10.55,10.75,12692,1.36,56,
521178,SRMCL,XT,25.00,26.00,24.50,25.45,5500,1.35,26,
532918,RATHIBAR,X,22.25,22.90,21.55,22.32,6193,1.35,52,
519136,NAHARINDUS,B,86.23,86.45,85.60,86.27,1566,1.34,36,
513729,AROGRANITE,B,42.00,42.85,41.80,42.51,3189,1.34,146,
512217,PRISMMEDI,X,32.10,32.10,29.50,31.94,4284,1.34,38,
504286,DELTAMAGNT,B,69.45,72.60,66.50,71.80,1911,1.34,73,
532976,JAIBALAJI,B,47.25,50.21,47.25,49.20,2705,1.34,52,
535657,OONE,X,13.10,13.10,12.22,12.51,10640,1.34,64,
506194,ASL,B,203.20,208.20,203.20,205.15,649,1.33,84,
517356,ACIIN,X,0.89,0.89,0.85,0.88,153393,1.33,236,
530871,CHEMBOND,B,250.75,254.95,250.65,251.90,530,1.33,61,
533022,20MICRONS,B,67.30,70.95,65.90,69.92,1959,1.33,148,
532661,RML,B,426.25,436.40,426.25,432.15,308,1.33,85,
543266,HERANBA,B,318.80,324.90,318.80,323.95,412,1.33,51,
543282,NIKSTECH,MS,221.00,221.00,221.00,221.00,600,1.32,1,
541302,DHRUV,B,55.30,55.35,53.80,54.50,2419,1.32,93,
531784,KCLINFRA,X,1.77,1.93,1.77,1.85,71354,1.31,172,
539288,AVI,X,14.85,14.85,13.42,14.30,9348,1.31,82,
531373,THEBYKE,B,39.05,41.50,39.05,40.40,3195,1.30,55,
523371,MAWANASUG,B,79.55,80.70,79.55,80.50,1622,1.30,34,
506261,MODISONLTD,B,61.10,64.00,61.10,63.20,2049,1.30,71,
539098,FILTRA,M,43.45,43.45,43.45,43.45,3000,1.30,1,
540961,SHIVAMILLS,B,82.30,82.30,80.90,81.90,1592,1.30,36,
542765,TRANSPACT,MS,130.00,130.00,130.00,130.00,1000,1.30,1,
537573,POLYMAC,M,32.50,32.50,32.50,32.50,4000,1.30,2,
750765,EDVEN-RE,R,26.00,28.90,26.00,27.00,4831,1.30,22,
543671,AAATECH,B,58.40,59.25,55.35,56.62,2246,1.29,231,
543312,FOCUS,M,43.00,43.00,43.00,43.00,3000,1.29,1,
530627,VIPULORG,X,109.95,109.95,104.05,108.00,1203,1.28,44,
531268,B2BSOFT,XT,26.50,26.93,25.31,25.31,4894,1.28,51,
531399,GGAUTO,XT,30.50,31.49,29.50,30.00,4315,1.28,17,
532896,MAGNUM,B,33.05,33.15,32.22,32.22,3932,1.28,99,
526479,SKYIND,X,69.00,70.95,67.15,69.00,1882,1.27,19,
504786,INVPRECQ,X,298.00,298.00,294.00,294.00,434,1.27,10,
500191,HMT,Z,26.60,27.00,26.00,26.75,4741,1.27,21,
535958,ESSENTIA,B,7.00,7.21,7.00,7.14,17928,1.27,154,
570004,JISLDVREQS,B,15.30,16.00,15.30,15.55,8170,1.27,104,
526439,AMBIT,XT,6.40,7.06,6.40,6.50,19464,1.26,33,
890175,GGLPP,T,2.28,2.28,2.12,2.20,58616,1.26,83,
540786,SHARIKA,B,6.05,6.05,5.70,5.98,21696,1.26,90,
531359,SRAMSET,X,176.75,194.70,176.75,185.50,692,1.25,27,
541163,SANDHAR,B,221.60,222.65,218.40,221.25,566,1.25,167,
539662,BFLAFL,X,17.30,17.50,17.06,17.28,7263,1.25,92,
526315,DIVSHKT,X,73.00,75.50,69.35,70.90,1754,1.24,34,
526861,RISHILASE,XT,25.40,26.82,25.00,25.33,4809,1.24,34,
537766,BCP,B,4.56,4.84,4.31,4.55,27253,1.24,127,
543678,AMBOAGRI,M,31.11,31.11,31.11,31.11,4000,1.24,1,
532035,UNISTRMU,X,43.89,43.89,40.00,42.85,2830,1.23,73,
500151,GOLDENTOBC,Z,51.50,56.45,51.50,56.40,2242,1.23,25,
519295,BAMBINO,X,339.95,339.95,325.05,332.00,373,1.23,23,
509470,BOMOXY-B1,X,11380.00,11389.00,11022.00,11022.00,11,1.23,8,
532934,PPAP,B,192.05,197.95,191.25,192.15,640,1.23,64,
540692,APEX,B,215.00,216.10,213.00,213.90,574,1.23,53,
523754,MAHEPC,B,97.40,98.79,96.80,98.09,1253,1.22,38,
540386,ONTIC,X,0.97,0.97,0.97,0.97,126176,1.22,226,
539479,GTV,X,226.40,234.95,225.30,228.75,534,1.22,43,
543732,RADIANTCMS,B,98.70,98.87,97.69,98.80,1245,1.22,54,
531531,HATSUN,A,891.05,900.95,884.20,890.00,136,1.21,49,
506248,AMNPLST,X,88.80,89.00,86.27,87.79,1384,1.21,40,
543323,MAFSETF,B,18.12,18.26,18.12,18.25,6665,1.21,56,
540080,NARAYANI,T,84.60,84.60,83.30,83.30,1435,1.21,37,
539945,ICICINV20,B,101.98,101.98,100.89,101.55,1201,1.21,160,
521109,NAGREEKEXP,B,32.00,32.70,31.15,32.00,3745,1.20,37,
540774,IFGLEXPOR,B,228.10,229.95,226.10,228.00,527,1.20,59,
511525,PANINDIAC,XT,1.99,2.06,1.98,1.99,58921,1.19,207,
507498,PICCASUG,X,17.35,17.85,16.70,16.71,6951,1.19,48,
532212,ARCHIES,B,19.70,19.78,19.00,19.78,6228,1.19,73,
532419,SMARTLINK,B,138.85,142.00,138.85,142.00,856,1.19,50,
530579,UYFINCORP,X,12.97,12.97,12.50,12.77,9426,1.19,39,
531591,BAMPSL,X,8.29,8.30,8.10,8.19,14533,1.18,32,
507155,JAGAJITIND,XT,91.85,91.85,89.00,89.10,1298,1.18,22,
512020,ZSARACOM,X,2680.00,2680.00,2640.00,2640.00,45,1.18,16,
511672,SCANSTL,X,33.70,34.84,32.80,34.00,3503,1.18,45,
513709,SHILGRAVQ,X,89.95,92.40,89.95,90.00,1295,1.18,21,
519359,POONADAL,X,57.00,57.00,49.70,52.80,2307,1.18,43,
501700,INDIANVSH,X,61.00,61.99,59.04,59.70,1912,1.17,23,
531861,JOINDRE,X,32.50,32.50,29.65,30.50,3928,1.17,57,
531082,ALANKIT,B,8.60,9.02,8.51,8.78,13384,1.17,165,
541336,INDOSTAR,T,134.85,134.85,131.55,131.55,885,1.17,32,
532737,EMKAY,B,65.30,69.00,65.30,66.57,1768,1.17,62,
532305,INDSWFTLAB,B,62.85,64.25,62.85,63.15,1819,1.16,19,
500327,PILITA,B,6.90,7.25,6.90,7.20,16405,1.16,79,
532740,LOKESHMACH,B,109.75,112.10,109.75,111.55,1047,1.16,59,
540545,BGJL,B,14.98,14.98,13.00,14.20,8325,1.16,106,
503722,BANSWRAS,B,131.15,134.35,131.10,132.75,865,1.15,131,
522029,WINDMACHIN,B,41.15,42.55,40.85,41.50,2788,1.15,43,
524661,WELCURE,X,4.26,4.42,4.02,4.30,26873,1.15,124,
541444,PALMJEWELS,B,11.60,12.23,11.50,12.09,9825,1.15,33,
532641,NDL,B,17.80,19.30,17.80,19.30,6077,1.15,69,
543651,DAPS,M,28.80,28.80,28.80,28.80,4000,1.15,1,
541269,CHEMFABALKA,B,264.95,270.10,264.95,267.10,427,1.14,47,
540787,ICICIB22,A,57.80,58.40,57.80,58.31,1965,1.14,89,
540097,VISCO,X,88.20,88.20,88.20,88.20,1293,1.14,24,
539620,AINFRA,X,21.49,21.49,19.25,19.95,5713,1.14,55,
539216,GARMNTMNTR,B,4.99,4.99,4.82,4.90,23500,1.14,62,
538833,ANUBHAV,X,10.16,10.16,9.68,10.16,11284,1.14,21,
511549,MORARKFI,X,99.99,99.99,93.90,96.00,1197,1.13,33,
533202,SATCH,X,2.49,2.83,2.49,2.78,42235,1.13,36,
500231,UMANGDAIR,B,57.48,58.45,57.02,58.27,1955,1.12,60,
531153,DILIGENT,X,9.00,9.05,8.30,9.05,12628,1.12,154,
533207,JPINFRATEC,T,1.15,1.19,1.15,1.17,95586,1.12,153,
530741,OVOBELE,XT,179.60,179.60,179.60,179.60,621,1.11,22,
524500,KILITCH,B,141.85,142.65,138.30,141.40,795,1.11,27,
520021,OMAXAUTO,B,50.50,51.79,49.95,51.79,2186,1.11,40,
517380,IGARASHI,B,361.15,369.55,355.25,363.30,308,1.11,73,
532807,CINELINE,B,102.60,102.80,101.25,101.25,1095,1.11,39,
511505,CAPITALT,B,73.30,76.10,73.30,74.68,1467,1.10,30,
511523,VEERHEALTH,X,20.00,20.00,19.24,19.24,5705,1.10,21,
504380,FLOMIC,X,92.50,95.99,92.50,95.40,1168,1.10,32,
531146,MEDICAMEQ,B,610.30,639.55,610.30,636.00,175,1.10,70,
541006,ANGEL,M,27.51,27.51,27.51,27.51,4000,1.10,1,
526544,SCANPGEOM,X,8.25,8.68,8.20,8.36,12815,1.09,32,
507970,PARMCOS-B,X,36.70,37.00,36.65,37.00,2973,1.09,17,
500354,RAJSREESUG,B,39.05,41.86,39.05,41.21,2689,1.09,73,
511605,ARIHCAPM,B,43.20,43.50,41.95,42.55,2563,1.09,94,
511630,SAMBHAAV,B,3.06,3.06,2.81,3.06,36131,1.09,49,
511726,VIPUL,B,13.30,13.44,12.88,13.05,8317,1.08,25,
514140,SURYVANSP,X,20.00,21.50,19.75,21.50,5121,1.08,25,
526381,PATINTLOG,B,13.07,13.07,12.36,12.66,8506,1.08,108,
526847,ASHSI,X,21.95,22.80,21.40,21.99,4942,1.08,28,
538979,GRNLAMIND,B,304.45,309.60,303.10,306.95,352,1.08,78,
532674,BASML,B,39.00,40.60,38.95,39.90,2707,1.08,50,
543365,MASPTOP50,B,27.83,27.91,26.91,27.15,3986,1.08,140,
543306,DODLA,A,482.20,488.00,480.75,484.25,224,1.08,86,
543766,ASHIKA,X,33.70,33.75,31.18,33.69,3226,1.08,16,
526817,CHEVIOT,B,1088.05,1110.30,1088.00,1099.10,98,1.07,39,
504080,JSLINDL,XT,321.80,347.95,321.80,321.80,328,1.07,21,
540735,IRIS,B,80.26,80.26,78.15,78.85,1365,1.07,43,
513436,SHAHALLOYS,B,50.10,52.45,49.80,51.23,2114,1.06,74,
516092,3PLAND,B,23.89,23.89,22.10,22.10,4683,1.06,132,
531810,METALCO,X,86.00,93.00,85.50,88.00,1242,1.06,22,
539304,CANOPYFIN,X,61.00,61.00,56.05,56.05,1878,1.06,12,
543542,KESAR,M,132.95,132.95,132.95,132.95,800,1.06,1,
530067,CSLFINANCE,B,210.75,224.00,208.95,222.10,487,1.05,50,
530309,CHANDRAP,X,25.60,26.00,25.15,26.00,4107,1.05,64,
539884,DARSHANORNA,B,3.44,3.51,3.26,3.39,30923,1.05,71,
514028,RAJKSYN,X,30.90,30.90,29.50,30.00,3513,1.04,36,
507580,IVP,B,124.75,128.15,124.75,128.15,836,1.04,8,
539843,NINSYS,B,343.60,343.60,343.60,343.60,304,1.04,33,
530145,KISAN,X,9.19,9.44,8.93,9.13,11461,1.03,33,
531237,DHRUVCA,X,37.24,40.00,37.24,40.00,2677,1.03,28,
532651,SPLIL,B,58.60,59.73,58.50,59.45,1755,1.03,64,
543281,SUVIDHAA,B,4.15,4.15,3.89,3.89,26317,1.03,68,
531119,CEENIK,XT,11.16,11.16,11.16,11.16,9200,1.02,12,
524075,ALBERTDA,B,547.05,559.95,540.30,549.15,186,1.02,54,
531541,KOBO,Z,2.45,2.50,2.28,2.28,43930,1.02,57,
508807,ISTLTD,X,461.05,474.00,460.00,464.65,220,1.02,21,
540730,MEHAI,B,15.10,15.17,15.10,15.17,6785,1.02,39,
504879,ORIENTABRA,B,25.60,27.00,25.60,26.45,3837,1.01,62,
517514,DHINDIA,X,65.00,67.00,59.25,61.87,1638,1.01,32,
531821,MUNOTHFI,X,78.33,82.45,78.33,78.50,1284,1.01,24,
542013,DOLFIN,B,123.85,124.25,123.80,123.85,821,1.01,11,
539346,SADBHIN,B,3.53,3.87,3.53,3.87,26746,1.01,61,
533270,BEDMUTHA,B,53.75,54.98,53.11,54.89,1875,1.01,26,
535566,KIFS,X,101.00,105.00,97.50,100.95,1013,1.01,30,
523120,ADORMUL,X,53.00,53.00,53.00,53.00,1901,1.00,14,
513117,AMFORG,X,5.90,6.70,5.89,6.24,16417,1.00,272,
506910,JAYSYN,X,65.10,67.00,62.00,66.70,1526,1.00,21,
506184,KANANIIND,B,7.80,7.80,7.40,7.58,13251,1.00,107,
532773,GLOBALVECT,B,52.45,54.65,52.45,53.45,1881,1.00,102,
505515,SHYMINV,X,4.75,5.20,4.30,4.50,21704,0.99,66,
513693,KAJARIR,X,37.75,38.80,37.20,38.65,2631,0.99,30,
530711,JAGANLAM,X,44.50,44.50,42.81,43.89,2304,0.99,24,
531494,NAVKAR,X,8.89,8.94,8.53,8.60,11561,0.99,18,
532124,RELIABVEN,X,9.60,9.85,9.31,9.79,10421,0.99,49,
543241,VGIL,M,180.40,180.40,180.40,180.40,550,0.99,1,
531609,KGPETRO,X,179.00,209.90,179.00,207.80,492,0.98,24,
530427,CHOKSI,X,41.50,45.00,41.50,43.80,2351,0.98,13,
524488,SVCIND,XT,2.58,2.58,2.39,2.50,41226,0.98,100,
517372,GUJINTRX,X,147.90,149.50,144.55,147.00,671,0.98,18,
514238,MKVENTURES,XT,1247.00,1247.00,1202.00,1233.00,80,0.98,18,
514240,KUSHIND,X,5.24,5.47,4.95,5.16,18667,0.98,81,
514215,BINNY,X,273.00,273.00,256.05,263.90,378,0.98,44,
521141,ADITYASP,XT,19.40,20.20,18.45,19.40,5201,0.97,20,
509546,GRAVISSHO,X,23.80,25.00,23.80,24.99,3967,0.97,37,
539598,ORACLECR,X,103.68,103.68,103.68,103.68,944,0.97,45,
540954,IWP,X,24.94,24.99,23.11,24.19,4060,0.97,58,
540700,BRNL,B,29.40,30.62,29.40,30.16,3220,0.97,71,
522231,CONART,X,36.76,38.99,36.40,38.30,2538,0.96,24,
500346,PUNJCOMMU,B,30.90,30.90,29.50,30.24,3257,0.96,17,
530199,THEMISMED,B,1210.40,1231.95,1210.40,1220.00,79,0.96,57,
539636,PRECAM,B,94.00,96.83,94.00,96.71,1011,0.96,58,
532829,LEHAR,X,82.95,82.95,81.00,82.68,1172,0.96,16,
543513,UMAEXPORTS,B,41.97,42.95,40.70,42.80,2288,0.96,80,
532041,HINDBIO,X,5.60,5.60,5.60,5.60,17061,0.95,31,
507474,KFBL,X,43.60,43.60,41.40,42.99,2254,0.95,36,
519483,TAIIND,X,45.96,47.95,40.65,44.78,2116,0.95,35,
590065,IMPAL,B,729.30,730.00,709.10,709.10,132,0.95,62,
590110,QNIFTY,B,1835.00,1846.00,1835.00,1844.00,52,0.95,16,
540914,SRUSTEELS,XT,15.95,16.00,15.55,16.00,5968,0.95,9,
513517,STEELCAS,B,488.65,503.90,488.65,498.70,191,0.94,41,
526640,RAYALEMA,XT,24.26,25.00,24.26,25.00,3901,0.94,15,
524408,UNIVSTAR,XT,122.50,128.75,122.45,122.50,763,0.93,16,
507852,ADDIND,X,33.50,33.50,30.15,32.35,2881,0.93,44,
500041,BANARISUG,B,2740.75,2776.00,2740.75,2776.00,34,0.93,15,
543444,FABINO,M,31.00,31.00,31.00,31.00,3000,0.93,1,
514274,AARVEEDEN,B,23.05,23.05,20.10,21.05,4523,0.92,58,
532256,NSIL,B,2052.10,2150.75,2052.10,2086.00,44,0.92,21,
533294,RKDL,B,14.95,16.17,14.70,15.75,5838,0.92,84,
532776,SHIVAMAUTO,B,24.25,24.50,23.35,24.00,3814,0.91,128,
537483,NIF100BEES,B,177.00,180.07,176.16,178.33,509,0.90,87,
541929,SGIL,B,120.10,125.50,120.05,124.15,735,0.90,100,
517300,GIPCL,B,77.90,78.75,77.90,78.65,1144,0.89,28,
519183,ADFFOODS,B,710.20,737.00,710.20,733.45,120,0.88,27,
512018,CNIRESLTD,X,2.35,2.38,2.28,2.30,37990,0.88,146,
526550,CCHHL,B,7.17,7.27,6.91,7.27,12213,0.88,474,
542747,SNXT50BEES,A,47.50,48.40,47.20,47.45,1854,0.88,47,
531681,AMERISE,X,0.73,0.78,0.73,0.75,115003,0.87,238,
531437,PWASML,X,23.67,23.67,23.00,23.00,3781,0.87,14,
532398,UMESLTD,B,3.38,3.52,3.26,3.36,26463,0.87,65,
509196,MMRUBBR-B,X,80.75,87.00,77.00,87.00,1026,0.87,25,
